uid,filename,bbox_count,bbox_id,x1,y1,x2,y2,occlusion,label,object_id,wordnet_sense,location,colour,on,above,below,next_to
0fe397ca-792c-4881-a78c-2f9292e9e811,6-3-0.jpg,11,7,2,218,291,519,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
82546424-e3d5-46a8-b55b-f992ad23f273,6-3-0.jpg,11,8,134,0,375,220,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
820e47f6-3c16-4ebe-8371-07c88b87e228,6-3-0.jpg,11,9,631,1,912,436,partial,chair,13,chair.n.01,living room,['blue'],[],[],[],[22]
0a049c48-4d15-4761-b5c6-2d30470a4c23,6-3-0.jpg,11,10,716,42,1080,520,partial,desk,22,desk.n.01,living room,['wooden'],"[1,62,87,89]",[81],[],[13]
b013037f-7fcb-49ff-8007-e09894e3d8ca,6-3-1.jpg,16,0,776,335,805,365,none,apple,1,apple.n.01,living room,['red'],[],[],[22],[62]
6f70faf5-6f41-4dcf-b7ba-da257f4d2a46,6-3-1.jpg,16,1,894,342,919,370,none,rubiks_cube,62,toy.n.01,living room,"['yellow', 'white', 'red', 'green', 'blue', 'orange']",[],[],[22],[1]
49a36fd1-46b2-42cf-a40b-9d327a0e4dd7,6-3-1.jpg,16,2,1046,237,1079,411,partial,wine_bottle,87,wine-bottle.n.01,living room,['green'],[],[],[22],[89]
bda88d86-8f65-49b5-a941-be46f7e535e2,6-3-1.jpg,16,3,1051,289,1078,426,partial,wine_glass,89,wineglass.n.01,living room,['transparent'],[],[],[22],[87]
92e7b28b-a099-4270-84ca-b4bb70d3dae3,6-3-1.jpg,16,4,875,0,977,294,none,window,85,window.n.01,living room,['transparent'],[],[],[],[81]
454db1b0-e8cc-4ff0-9266-85f24fea43b2,6-3-1.jpg,16,5,568,472,608,516,none,ball,7,ball.n.01,living room,['white'],[],[],[],[6]
2be0145b-704a-469d-8744-b2dbea7c4a73,6-3-1.jpg,16,6,640,276,917,523,partial,chair,13,chair.n.01,living room,['blue'],[],[],[],[22]
730ce3c9-cb1d-4ad6-80c7-0690d3f3df06,6-3-1.jpg,16,7,759,357,1079,523,partial,desk,22,desk.n.01,living room,['wooden'],"[1,62,87,89]",[81],[],[13]
51a53cd8-51cf-4a7f-986e-07e35b3178b9,6-3-1.jpg,16,8,368,422,445,521,none,bag,6,bag.n.04,living room,['gray'],[],[],[],"[7, 17]"
7c75a31e-138e-4dee-95fe-4fa8b17cb727,6-3-1.jpg,16,9,257,44,282,109,none,wine_bottle,88,wine-bottle.n.01,living room,['green'],[],[],"[17, 60]",[]
94ceeb5e-7d43-4f55-a852-dfe5fe6ec2d6,6-3-1.jpg,16,10,218,168,235,185,none,rubiks_cube,60,toy.n.01,living room,"['white', 'yellow', 'red', 'blue', 'orange', 'green']",[],[88],[78],[]
187af313-8f76-4c02-b067-a211d641012a,6-3-1.jpg,16,11,195,284,252,355,none,robot,57,robot.n.01,living room,['silver'],[],[78],[],[79]
75a2ea73-1da0-4845-a66a-663abb7df7ea,6-3-1.jpg,16,12,215,196,254,263,none,trophy,78,trophy.n.02,living room,['silver'],[],[60],[57],[58]
0333324d-cced-4bea-a55c-15709db6d477,6-3-1.jpg,16,13,281,197,339,261,none,robot,58,robot.n.01,living room,['silver'],[],[],[79],[78]
f4da70b0-b6bc-4a9e-b289-e5c248474eda,6-3-1.jpg,16,14,304,293,339,356,none,vase,79,vase.n.01,living room,['transparent'],[],[58],[],[57]
6ec19986-8887-4135-9655-ceb6e65979de,6-3-1.jpg,16,15,173,102,379,517,none,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
2e2add7a-0793-4a38-913e-7ab3faf2c9ce,6-3-2.jpg,10,0,1009,80,1080,346,severe,window,81,window.n.01,living room,['transparent'],[],[],[22],[85]
72688ed2-5ae2-400f-801b-b881a64d43b1,6-3-2.jpg,10,1,851,241,989,522,partial,window,85,window.n.01,living room,['transparent'],[],[],[],[81]
749f66ce-8852-42b9-ab90-c78c9f43bffe,6-3-2.jpg,10,2,589,1,706,214,partial,lamp,42,lamp.n.02,living room,['white'],[],[],[],[]
2b24dcad-9b53-4aca-9fa3-0c0d5f023750,6-3-2.jpg,10,3,1,24,172,224,partial,lamp,49,lamp.n.02,living room,['white'],[],[],[],[]
5217b064-0546-4842-ae35-7ed42cbd876e,6-3-2.jpg,10,4,274,287,299,346,none,wine_bottle,88,wine-bottle.n.01,living room,['green'],[],[],"[17, 60]",[]
93798c11-3ba6-4f5e-a0a7-a527ba00b572,6-3-2.jpg,10,5,221,402,243,419,none,rubiks_cube,60,toy.n.01,living room,"['white', 'yellow', 'red', 'blue', 'orange', 'green']",[],[88],[78],[]
db58480e-ae64-48eb-8bf2-61a0469a42e7,6-3-2.jpg,10,6,213,428,254,497,none,trophy,78,trophy.n.02,living room,['silver'],[],[60],[57],[58]
b5eae66f-aad8-4feb-bdb7-63eda8c5ef03,6-3-2.jpg,10,7,273,434,340,497,none,robot,58,robot.n.01,living room,['silver'],[],[],[79],[78]
8545ed69-6c23-428a-96d1-3f9e08788df3,6-3-2.jpg,10,8,163,343,386,522,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
63a6a700-9998-4524-b404-bebf7a12d2b7,6-3-2.jpg,10,9,1052,460,1080,520,severe,wine_bottle,87,wine-bottle.n.01,living room,['green'],[],[],[22],[89]
0d2d48e6-4a7c-4d03-8a6c-cd0835c12bbb,7-0-0.jpg,13,0,56,306,121,363,none,rubiks_cube,59,toy.n.01,living room,"['yellow', 'red', 'green', 'orange', 'blue', 'white']",[],[],[74],"[10, 80, 19]"
44b9ce59-c81f-4b3c-a9c1-e5350da0c5ae,7-0-0.jpg,13,1,5,155,108,280,none,vase,80,vase.n.01,living room,['transparent'],[],[],[74],"[75, 19, 10, 59]"
cc92203b-7f2a-4e79-b6ae-ba528fe348b2,7-0-0.jpg,13,2,229,192,283,231,none,cup,19,cup.n.01,living room,['white'],[],[],[74],"[59, 75, 80]"
b6371dc2-5c68-4615-b762-b6ab77a6fb3b,7-0-0.jpg,13,3,188,169,255,219,partial,teapot,75,teapot.n.01,living room,['white'],[],[],[74],"[19, 80]"
fa99b205-1368-40c6-8b9f-2d853c6dc237,7-0-0.jpg,13,4,583,0,657,171,partial,robot,56,robot.n.01,living room,['white'],[],[],[],[]
4eb048e7-ccf5-45b9-a12d-d145d8978422,7-0-0.jpg,13,5,849,46,912,100,none,teddy_bear,76,teddy.n.01,living room,['orange'],[],[],[18],[]
0af39d13-46b5-4724-92ab-14ea25a16422,7-0-0.jpg,13,6,825,268,1064,447,none,bag,2,bag.n.04,living room,['blue'],[],[],[18],[73]
a14f05fc-2527-4bd7-8ad2-bd11c5b94069,7-0-0.jpg,13,7,670,41,1079,480,partial,sofa,18,sofa.n.01,living room,['brown'],"[2,76]",[52],[],[73]
c0e5dc61-1b3e-4357-b84d-5dd8d4bb1f86,7-0-0.jpg,13,8,111,31,128,48,partial,apple,1,apple.n.01,living room,['red'],[],[],[22],[62]
c342f022-3881-4954-acda-55ff0a4e8388,7-0-0.jpg,13,9,303,0,327,34,partial,wine_bottle,87,wine-bottle.n.01,living room,['green'],[],[],[22],[89]
5adc8d0e-39d1-4ce4-b9df-912b1d66eb1b,7-0-0.jpg,13,10,121,2,310,193,partial,chair,13,chair.n.01,living room,['blue'],[],[],[],[22]
ceef0fdb-6c08-4faf-b3fd-bd83eacdb810,7-0-0.jpg,13,11,76,25,411,198,partial,desk,22,desk.n.01,living room,['wooden'],"[1,62,87,89]",[81],[],[13]
d1b86b89-e1f5-457f-82f6-b9b3240171c8,7-0-0.jpg,13,12,3,187,357,520,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
a40a62da-8b3d-462c-9674-511555e69bf2,7-0-1.jpg,16,0,863,1,1017,208,partial,painting,52,decoration.n.01,living room,"['blue', 'yellow', 'black']",[],[],[18],[]
127ac621-fffe-4491-bcc6-7701df62e2f1,7-0-1.jpg,16,1,834,353,888,404,none,teddy_bear,76,teddy.n.01,living room,['orange'],[],[],[18],[]
2afc9de6-b3f4-4adf-874f-66e9fb5fd9ea,7-0-1.jpg,16,2,670,334,1079,520,partial,sofa,18,sofa.n.01,living room,['brown'],"[2,76]",[52],[],[73]
6334eaee-52ec-4269-a8b1-25972b783314,7-0-1.jpg,16,3,587,300,654,475,none,robot,56,robot.n.01,living room,['white'],[],[],[],[]
0a4cd3f3-dc2a-4a86-ad1b-61d45bb06af7,7-0-1.jpg,16,4,343,305,365,345,none,wine_glass,89,wineglass.n.01,living room,['transparent'],[],[],[22],[87]
60324102-ecbd-4eac-aec4-8715c658dd4e,7-0-1.jpg,16,5,331,284,352,346,partial,wine_bottle,87,wine-bottle.n.01,living room,['green'],[],[],[22],[89]
30b2d4ce-165a-4b43-8324-9c6d8b08193f,7-0-1.jpg,16,6,302,126,389,305,none,window,81,window.n.01,living room,['transparent'],[],[],[22],[85]
0bc9e8c0-6472-4f45-be59-84abe567521f,7-0-1.jpg,16,7,147,331,164,349,partial,apple,1,apple.n.01,living room,['red'],[],[],[22],[62]
ed932eeb-f21a-48a9-8e39-db8a0f424f42,7-0-1.jpg,16,8,232,498,288,520,partial,cup,19,cup.n.01,living room,['white'],[],[],[74],"[59, 75, 80]"
c33c24d9-a074-4a5f-8aae-80d9686b71cb,7-0-1.jpg,16,9,199,473,264,521,partial,teapot,75,teapot.n.01,living room,['white'],[],[],[74],"[19, 80]"
d771c4f4-cda2-486a-8124-a2092fe4ab78,7-0-1.jpg,16,10,31,449,105,522,partial,vase,80,vase.n.01,living room,['transparent'],[],[],[74],"[75, 19, 10, 59]"
e0ae62c5-9263-41be-b2c4-2eb3aa33502e,7-0-1.jpg,16,11,154,293,312,494,partial,chair,13,chair.n.01,living room,['blue'],[],[],[],[22]
3a44d905-9baf-4a5f-8f23-3e07ee4a967b,7-0-1.jpg,16,12,109,337,414,504,partial,desk,22,desk.n.01,living room,['wooden'],"[1,62,87,89]",[81],[],[13]
e968d25c-b81d-4373-9ca5-553819d16ffa,7-0-1.jpg,16,13,130,131,215,308,none,window,85,window.n.01,living room,['transparent'],[],[],[],[81]
994070a8-a209-4730-bfe9-88ca29118cff,7-0-1.jpg,16,14,31,0,187,19,severe,lamp,42,lamp.n.02,living room,['white'],[],[],[],[]
cb4c2dcd-7b28-4caa-8936-1a70e7292d85,7-0-1.jpg,16,15,3,491,360,520,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
a881bc62-1fbb-4c78-8976-2548fb2ad595,7-0-2.jpg,5,0,480,210,735,261,none,lamp,43,lamp.n.02,living room,['white'],[],[],[],[]
adbe7337-3303-4263-b232-64b14a2068a1,7-0-2.jpg,5,1,61,214,310,266,none,lamp,42,lamp.n.02,living room,['white'],[],[],[],[]
a0616145-a4c6-425b-affd-2b8ea43c8f21,7-0-2.jpg,5,2,288,376,397,521,partial,window,81,window.n.01,living room,['transparent'],[],[],[22],[85]
bb7edce4-0442-4364-9eca-acd441f82fe7,7-0-2.jpg,5,3,114,377,225,520,partial,window,85,window.n.01,living room,['transparent'],[],[],[],[81]
065c38d1-b440-4ee2-91af-2d7607581dc8,7-0-2.jpg,5,4,845,236,1007,452,none,painting,52,decoration.n.01,living room,"['blue', 'yellow', 'black']",[],[],[18],[]
19023b06-7937-4a39-8a8c-f0cd64f086a7,7-1-0.jpg,5,0,707,314,1079,521,partial,ottoman,37,ottoman.n.04,living room,"['wooden', 'black']",[],[],[],[12]
2549c118-840a-462c-82b9-e608a2531f3e,7-1-0.jpg,5,1,801,0,1080,368,partial,chair,12,chair.n.01,living room,"['wooden', 'gray']",[],[],[],"[37, 15, 73]"
26ba2f60-1986-419b-bca0-71cb8c7d1f1e,7-1-0.jpg,5,2,261,0,507,220,partial,t-shirt,73,t-shirt.n.01,living room,['orange'],[],[51],[],"[18, 12, 2]"
d0b188dc-bd18-464e-92d5-ff5ccde31dd1,7-1-0.jpg,5,3,0,60,278,520,partial,sofa,18,sofa.n.01,living room,['brown'],"[2,76]",[52],[],[73]
f2bc90ef-17f9-4033-9b8b-bec1800aefea,7-1-0.jpg,5,4,1,296,98,487,partial,bag,2,bag.n.04,living room,['blue'],[],[],[18],[73]
0e051103-4db9-4467-bd58-9b2c424e9f0d,7-1-1.jpg,4,0,822,259,1080,521,partial,chair,12,chair.n.01,living room,"['wooden', 'gray']",[],[],[],"[37, 15, 73]"
30a5fccc-5140-4e5d-a527-4f88d51dd5bc,7-1-1.jpg,4,1,487,0,694,82,partial,painting,51,decoration.n.01,living room,['white'],[],[],[73],[]
4d2217e2-af50-447d-ac4e-24dce6d5b67e,7-1-1.jpg,4,2,298,204,510,514,none,t-shirt,73,t-shirt.n.01,living room,['orange'],[],[51],[],"[18, 12, 2]"
1d2273b9-d843-4201-9886-f18d82b44d72,7-1-1.jpg,4,3,1,357,259,521,partial,sofa,18,sofa.n.01,living room,['brown'],"[2,76]",[52],[],[73]
708b6300-c27b-4444-b1d1-4fbfc158339c,7-1-2.jpg,3,0,493,220,687,365,none,painting,51,decoration.n.01,living room,['white'],[],[],[73],[]
ac5a7c37-3822-4c18-998e-2d89945c8e39,7-1-2.jpg,3,1,307,479,498,520,severe,t-shirt,73,t-shirt.n.01,living room,['orange'],[],[51],[],"[18, 12, 2]"
d269ee68-9374-475f-b046-8668a3847947,7-1-2.jpg,3,2,0,220,30,334,severe,painting,52,decoration.n.01,living room,"['blue', 'yellow', 'black']",[],[],[18],[]
22b47a76-72bb-4648-8033-03dc4a7a4081,7-2-0.jpg,4,0,776,238,810,275,none,apple,0,apple.n.01,living room,['red'],[],[],[13],[]
83d00e39-8a48-497e-8931-d9495dde1d35,7-2-0.jpg,4,1,690,97,884,414,none,chair,15,chair.n.01,living room,['blue'],[0],[],[],"[26, 12]"
ee287c2c-66a3-4715-b6c9-04fefe837659,7-2-0.jpg,4,2,2,272,447,520,partial,ottoman,37,ottoman.n.04,living room,"['wooden', 'black']",[],[],[],[12]
8f125db8-1707-40b8-93d2-62879ab156fd,7-2-0.jpg,4,3,0,0,219,370,partial,chair,12,chair.n.01,living room,"['wooden', 'gray']",[],[],[],"[37, 15, 73]"
831515d5-d979-4663-acba-a5317cc4e088,7-2-1.jpg,2,0,718,411,874,521,partial,chair,15,chair.n.01,living room,['blue'],[0],[],[],"[26, 12]"
bb873b48-b8f2-489a-9aa4-bbfb93f46951,7-2-1.jpg,2,1,0,281,225,522,partial,chair,12,chair.n.01,living room,"['wooden', 'gray']",[],[],[],"[37, 15, 73]"
f4b9842a-a0b6-4bf3-b558-7f587100c738,7-3-0.jpg,15,0,460,171,508,201,none,shoes,63,shoe.n.01,living room,['gray'],[],[],[],"[26, 17]"
b7cfb5e4-ea62-4dfd-bf5a-23c93c6399a7,7-3-0.jpg,15,1,133,1,382,237,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
a49d1a9f-3bcc-4ec3-9a56-99df0c734bdb,7-3-0.jpg,15,2,2,0,104,162,partial,door,25,door.n.01,hallway,['blue'],[34],[],[],[68]
b2a08746-4f00-4370-8107-901cc0e0a41c,7-3-0.jpg,15,3,54,0,75,22,partial,door_handle,34,doorhandle.n.01,hallway,['white'],[],[],[],[]
73f11699-5fa4-4da0-884a-65898fc003ba,7-3-0.jpg,15,4,970,160,1010,199,none,ball,7,ball.n.01,living room,['white'],[],[],[],[6]
da93e1d7-97fa-49bf-9407-0d75f53e7959,7-3-0.jpg,15,5,1048,167,1079,304,partial,vase,80,vase.n.01,living room,['transparent'],[],[],[74],"[75, 19, 10, 59]"
13af0d66-5a3e-4536-860e-5a461afd3f42,7-3-0.jpg,15,6,1004,329,1069,389,none,rubiks_cube,59,toy.n.01,living room,"['yellow', 'red', 'green', 'orange', 'blue', 'white']",[],[],[74],"[10, 80, 19]"
217e4109-bc27-4676-863e-905a3f3da077,7-3-0.jpg,15,7,663,0,709,31,severe,robot,57,robot.n.01,living room,['silver'],[],[78],[],[79]
f46bc67c-dbe3-4c6d-a3f9-26ada244da18,7-3-0.jpg,15,8,768,2,798,32,partial,vase,79,vase.n.01,living room,['transparent'],[],[58],[],[57]
59f51012-dec6-458e-a0eb-054d7e15450d,7-3-0.jpg,15,9,799,179,901,224,none,headphones,38,headphones.n.01,living room,['black'],[],[],"[10, 74]",[10]
f194ceaf-2073-4503-93b8-a89109ca1398,7-3-0.jpg,15,10,839,198,999,275,partial,book,10,book.n.02,living room,['gray'],[38],[],[74],"[38, 80, 59]"
113b9eda-f6e6-44fd-8253-e3c0f9cb3be0,7-3-0.jpg,15,11,817,114,873,196,partial,bag,6,bag.n.04,living room,['gray'],[],[],[],"[7, 17]"
64333e85-1b02-42b2-af5e-ca14c6623215,7-3-0.jpg,15,12,627,0,851,208,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
6766d483-fdde-441c-8930-7bc7c651fd24,7-3-0.jpg,15,13,748,198,1078,521,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
f6599293-eaac-4659-99c1-e1ad1bf2edfa,7-3-0.jpg,15,14,1,423,41,506,severe,chair,15,chair.n.01,living room,['blue'],[0],[],[],"[26, 12]"
eb6e3631-7f9e-44d9-8b8d-872477c4a72f,7-3-1.jpg,21,0,459,481,510,512,none,shoes,63,shoe.n.01,living room,['gray'],[],[],[],"[26, 17]"
7a16e14a-1804-492a-b439-82d9758ccacb,7-3-1.jpg,21,1,975,452,1016,491,none,ball,7,ball.n.01,living room,['white'],[],[],[],[6]
fa216066-e57a-4796-a54b-a500995abd4d,7-3-1.jpg,21,2,706,44,729,106,none,wine_bottle,88,wine-bottle.n.01,living room,['green'],[],[],"[17, 60]",[]
bbb7d54d-f95a-4e1c-9fc1-220a874b413c,7-3-1.jpg,21,3,667,166,683,181,none,rubiks_cube,60,toy.n.01,living room,"['white', 'yellow', 'red', 'blue', 'orange', 'green']",[],[88],[78],[]
a36a19be-4b94-42d2-afb7-fa8e83eeeea5,7-3-1.jpg,21,4,668,191,697,258,none,trophy,78,trophy.n.02,living room,['silver'],[],[60],[57],[58]
88d8550b-d446-417b-9e15-6cfe5c59b024,7-3-1.jpg,21,5,649,282,693,349,none,robot,57,robot.n.01,living room,['silver'],[],[78],[],[79]
27f60985-2cf0-4eb8-9668-c6f412141553,7-3-1.jpg,21,6,745,291,776,348,none,vase,79,vase.n.01,living room,['transparent'],[],[58],[],[57]
7aa81d6f-cf9c-4355-b2b2-a1aa28099520,7-3-1.jpg,21,7,713,196,786,256,none,robot,58,robot.n.01,living room,['silver'],[],[],[79],[78]
d1f77e6a-df27-4ebb-9b8f-1a7707d518da,7-3-1.jpg,21,8,1055,457,1079,520,severe,vase,80,vase.n.01,living room,['transparent'],[],[],[74],"[75, 19, 10, 59]"
e3f7a7a0-f531-494c-81b3-c4449756f5e5,7-3-1.jpg,21,9,802,486,901,521,partial,headphones,38,headphones.n.01,living room,['black'],[],[],"[10, 74]",[10]
192269ff-20ed-45af-9752-e29491cb2cea,7-3-1.jpg,21,10,825,416,882,498,partial,bag,6,bag.n.04,living room,['gray'],[],[],[],"[7, 17]"
6099298f-831b-465f-a401-884e0b3a0e3c,7-3-1.jpg,21,11,632,102,824,518,none,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
c3bd4eb1-01f9-494f-8b2a-53e1730130c1,7-3-1.jpg,21,12,340,81,400,245,none,bag,3,bag.n.04,living room,['black'],[],[],[36],[26]
588c63e4-320c-4a0d-b206-23d636e26cdd,7-3-1.jpg,21,13,342,278,377,314,none,door_handle,36,doorhandle.n.01,living room,['white'],[],[3],[],[]
76878913-ba60-46f6-82cf-843470672934,7-3-1.jpg,21,14,124,220,145,237,none,sign,68,sign.n.02,hallway,['orange'],[],[],[],[25]
50d8b592-339f-422d-a2cf-13504127a37f,7-3-1.jpg,21,15,98,293,119,315,none,door_handle,34,doorhandle.n.01,hallway,['white'],[],[],[],[]
580522d5-898f-431d-beac-c3a11dbc619a,7-3-1.jpg,21,16,38,129,120,441,none,door,25,door.n.01,hallway,['blue'],[34],[],[],[68]
f2e3bcad-2469-47ef-ada2-8a5aea745fa6,7-3-1.jpg,21,17,80,76,162,128,partial,lamp,41,lamp.n.02,hallway,['white'],[],[],[],[]
0de92b3a-cddc-48f6-8242-a2771ddf55c2,7-3-1.jpg,21,18,182,39,380,520,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
18c09c99-3117-49c7-a9bc-801bdb3b72b6,7-3-1.jpg,21,19,755,484,1079,520,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
53d37820-657f-4980-a4e6-274a72a57f19,7-3-1.jpg,21,20,878,504,995,520,severe,book,10,book.n.02,living room,['gray'],[38],[],[74],"[38, 80, 59]"
dd2f1c35-64c8-4749-b146-851eacf5e7d5,7-3-2.jpg,12,0,530,11,590,232,none,lamp,49,lamp.n.02,living room,['white'],[],[],[],[]
9e4b1fc6-3731-4acc-ab16-89e3482823c1,7-3-2.jpg,12,1,970,108,1080,230,partial,lamp,42,lamp.n.02,living room,['white'],[],[],[],[]
f1578347-d9ee-4062-9fc6-a0a11a8e381b,7-3-2.jpg,12,2,695,294,718,352,none,wine_bottle,88,wine-bottle.n.01,living room,['green'],[],[],"[17, 60]",[]
de52db93-4f18-4a86-841b-6fb5873fb26d,7-3-2.jpg,12,3,664,409,683,424,none,rubiks_cube,60,toy.n.01,living room,"['white', 'yellow', 'red', 'blue', 'orange', 'green']",[],[88],[78],[]
cb8a00e5-9033-40f3-9ce9-18bc914f7359,7-3-2.jpg,12,4,668,435,699,503,none,trophy,78,trophy.n.02,living room,['silver'],[],[60],[57],[58]
49d16df9-df35-4214-ad5a-2b6d72471ba7,7-3-2.jpg,12,5,716,435,790,503,none,robot,58,robot.n.01,living room,['silver'],[],[],[79],[78]
75b19b5c-99f3-41cd-954f-23c72a8dab2e,7-3-2.jpg,12,6,341,329,397,486,none,bag,3,bag.n.04,living room,['black'],[],[],[36],[26]
36128ef9-6921-4931-abed-dbbc31978caf,7-3-2.jpg,12,7,624,348,830,521,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
105ad779-8b86-417a-9ebe-7fabe766afe7,7-3-2.jpg,12,8,117,451,138,470,none,sign,68,sign.n.02,hallway,['orange'],[],[],[],[25]
c2c1bcf3-7461-4ae6-8a67-9f0cfd61a5c5,7-3-2.jpg,12,9,18,353,129,520,partial,door,25,door.n.01,hallway,['blue'],[34],[],[],[68]
6326d57f-82a7-4148-b117-2dbee88dcde6,7-3-2.jpg,12,10,106,312,179,360,partial,lamp,41,lamp.n.02,hallway,['white'],[],[],[],[]
fbe54111-a6f8-4919-8df0-c53b867987b4,7-3-2.jpg,12,11,162,285,392,521,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
